Name,Value,Value Type,Type,Discount Class,Minimum Purchase Requirements,Combines with Order Discounts,Combines with Product Discounts,Combines with Shipping Discounts,Customer Selection,Times Used In Total,Applies Once Per Customer,Usage Limit Per Code,Status,Start,End
June2023_TKS_5OFF50 (2023-08-13 09:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-13 18:00:23 +0900,2023-08-21 18:00:23 +0900
JFTHANKYOU (2023-08-13 05:53),-5,percentage,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-13 14:53:10 +0900,2023-08-21 14:53:10 +0900
June2023_TKS_3OFF30 (2023-08-13 02:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-08-13 11:00:16 +0900,2023-08-21 11:00:16 +0900
6_2023_3OFF50 (2023-08-13 00:43),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-13 09:43:34 +0900,2023-08-17 09:43:34 +0900
6_2023_5OFF100 (2023-08-12 17:22),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-08-13 02:22:33 +0900,2023-08-17 02:22:33 +0900
6_2023_10OFF300 (2023-08-12 09:22),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-08-12 18:22:37 +0900,2023-08-16 18:22:37 +0900
5XKAPVWZX6D0,-3,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-08-12 13:25:59 +0900,
June2023_TKS_5OFF50 (2023-08-12 04:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-12 13:00:18 +0900,2023-08-20 13:00:18 +0900
June2023_TKS_3OFF30 (2023-08-12 02:00),-3,fixed_amount,Amount Off,order,30,,,,all,1,1,1,Expired,2023-08-12 11:00:16 +0900,2023-08-20 11:00:16 +0900
6_2023_3OFF50 (2023-08-11 22:51),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-12 07:51:30 +0900,2023-08-16 07:51:30 +0900
6_2023_5OFF100 (2023-08-11 14:03),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-08-11 23:03:51 +0900,2023-08-15 23:03:51 +0900
JFTHANKYOU (2023-08-11 13:20),-5,percentage,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-11 22:20:12 +0900,2023-08-19 22:20:12 +0900
QXJ04GNA8R9Q,-4,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-08-11 16:41:28 +0900,
June2023_TKS_3OFF30 (2023-08-11 02:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-08-11 11:00:16 +0900,2023-08-19 11:00:16 +0900
June2023_TKS_5OFF50 (2023-08-11 01:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-11 10:00:21 +0900,2023-08-19 10:00:21 +0900
6_2023_3OFF50 (2023-08-10 18:29),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-11 03:29:36 +0900,2023-08-15 03:29:36 +0900
6_2023_10OFF300 (2023-08-10 12:49),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-08-10 21:49:31 +0900,2023-08-14 21:49:31 +0900
XXD2RMTTQ0BY,-3,fixed_amount,Amount Off,order,,,,,all,1,1,1,Active,2023-08-10 16:53:47 +0900,
Z7GQNDRGTFEV,-10,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-08-10 13:26:12 +0900,
June2023_TKS_3OFF30 (2023-08-10 02:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-08-10 11:00:16 +0900,2023-08-18 11:00:16 +0900
6_2023_5OFF100 (2023-08-10 00:49),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-08-10 09:49:27 +0900,2023-08-14 09:49:27 +0900
June2023_TKS_5OFF50 (2023-08-09 20:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-10 05:00:18 +0900,2023-08-18 05:00:18 +0900
6_2023_3OFF50 (2023-08-09 16:41),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-10 01:41:36 +0900,2023-08-14 01:41:36 +0900
6_2023_10OFF300 (2023-08-09 11:52),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-08-09 20:52:31 +0900,2023-08-13 20:52:31 +0900
MP2A3P101ENN,-10,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-08-09 16:24:04 +0900,
June2023_TKS_3OFF30 (2023-08-09 02:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-08-09 11:00:16 +0900,2023-08-17 11:00:16 +0900
6_2023_5OFF100 (2023-08-08 20:01),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-08-09 05:01:33 +0900,2023-08-13 05:01:33 +0900
6_2023_3OFF50 (2023-08-08 14:08),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-08 23:08:04 +0900,2023-08-12 23:08:04 +0900
0C10XANSX06S,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-08-08 19:31:44 +0900,
6_2023_10OFF300 (2023-08-08 09:28),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-08-08 18:28:30 +0900,2023-08-12 18:28:30 +0900
VT6NKSCV1986,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-08-08 18:28:18 +0900,
June2023_TKS_3OFF30 (2023-08-08 02:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-08-08 11:00:16 +0900,2023-08-16 11:00:16 +0900
June2023_TKS_5OFF50 (2023-08-08 01:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-08 10:00:21 +0900,2023-08-16 10:00:21 +0900
6_2023_5OFF100 (2023-08-07 19:34),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-08-08 04:34:33 +0900,2023-08-12 04:34:33 +0900
6_2023_3OFF50 (2023-08-07 14:04),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-07 23:04:13 +0900,2023-08-11 23:04:13 +0900
MS3GRG5SBF7N,-10,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-08-07 19:43:49 +0900,
June2023_TKS_3OFF30 (2023-08-07 02:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-08-07 11:00:16 +0900,2023-08-15 11:00:16 +0900
June2023_TKS_5OFF50 (2023-08-06 09:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-06 18:00:21 +0900,2023-08-14 18:00:21 +0900
6_2023_5OFF100 (2023-08-06 05:47),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-08-06 14:47:39 +0900,2023-08-10 14:47:39 +0900
June2023_TKS_3OFF30 (2023-08-06 02:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-08-06 11:00:15 +0900,2023-08-14 11:00:15 +0900
6_2023_3OFF50 (2023-08-05 23:24),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-06 08:24:30 +0900,2023-08-10 08:24:30 +0900
June2023_TKS_5OFF50 (2023-08-05 04:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-05 13:00:18 +0900,2023-08-13 13:00:18 +0900
June2023_TKS_3OFF30 (2023-08-05 01:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-08-05 10:00:19 +0900,2023-08-13 10:00:19 +0900
6_2023_3OFF50 (2023-08-04 23:13),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-05 08:13:30 +0900,2023-08-09 08:13:30 +0900
FBT-BUNDLE-FA-189C28DE89A,-5,fixed_amount,Amount Off,product,540.83,,,,all,0,1,1,Expired,2023-08-04 17:22:15 +0900,2023-08-30 07:54:36 +0900
JFTHANKYOU (2023-08-04 15:39),-5,percentage,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-05 00:39:32 +0900,2023-08-13 00:39:32 +0900
6_2023_10OFF300 (2023-08-04 12:09),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-08-04 21:09:31 +0900,2023-08-08 21:09:31 +0900
6_2023_5OFF100 (2023-08-04 11:56),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-08-04 20:56:27 +0900,2023-08-08 20:56:27 +0900
TBETHKACPESD,-10,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-08-04 19:02:00 +0900,
June2023_TKS_5OFF50 (2023-08-04 02:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-04 11:00:23 +0900,2023-08-12 11:00:23 +0900
June2023_TKS_3OFF30 (2023-08-04 01:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-08-04 10:00:19 +0900,2023-08-12 10:00:19 +0900
8ce92d5287de,-1,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-08-04 04:38:24 +0900,
6_2023_3OFF50 (2023-08-03 19:25),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-04 04:25:30 +0900,2023-08-08 04:25:30 +0900
VA1ECBNY15YV,-3,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-08-03 18:40:47 +0900,
HTK6JXZPYKM2,-5,percentage,Amount Off,order,,,,,all,0,1,1,Active,2023-08-03 17:55:20 +0900,
6_2023_5OFF100 (2023-08-03 08:04),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-08-03 17:04:33 +0900,2023-08-07 17:04:33 +0900
2TFP69YQR806,-50,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-08-03 15:26:45 +0900,
June2023_TKS_5OFF50 (2023-08-03 01:00),-5,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2023-08-03 10:00:20 +0900,2023-08-11 10:00:20 +0900
June2023_TKS_3OFF30 (2023-08-02 20:00),-3,fixed_amount,Amount Off,order,30,,,,all,1,1,1,Expired,2023-08-03 05:00:18 +0900,2023-08-11 05:00:18 +0900
6_2023_10OFF300 (2023-08-02 12:50),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-08-02 21:50:31 +0900,2023-08-06 21:50:31 +0900
6_2023_3OFF50 (2023-08-02 11:39),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-02 20:39:30 +0900,2023-08-06 20:39:30 +0900
6_2023_5OFF100 (2023-08-02 01:32),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-08-02 10:32:32 +0900,2023-08-06 10:32:32 +0900
June2023_TKS_3OFF30 (2023-08-01 20:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-08-02 05:00:18 +0900,2023-08-10 05:00:18 +0900
PHF8QYE3KMHY,-5,percentage,Amount Off,order,,,,,all,1,1,1,Active,2023-08-01 19:08:49 +0900,
e7bafce1b6f8,-1,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-08-01 15:51:54 +0900,
June2023_TKS_5OFF50 (2023-08-01 05:05),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-01 14:05:04 +0900,2023-08-09 14:05:04 +0900
6_2023_10OFF300 (2023-08-01 04:34),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-08-01 13:34:33 +0900,2023-08-05 13:34:33 +0900
6_2023_3OFF50 (2023-08-01 02:06),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-08-01 11:06:30 +0900,2023-08-05 11:06:30 +0900
June2023_TKS_3OFF30 (2023-07-31 20:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-08-01 05:00:18 +0900,2023-08-09 05:00:18 +0900
6_2023_5OFF100 (2023-07-31 14:36),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-07-31 23:36:33 +0900,2023-08-04 23:36:33 +0900
XWP8645A6YSP,-3,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-07-31 19:56:14 +0900,
47YRZRECNWH9,-5,fixed_amount,Amount Off,order,,,,,all,1,1,1,Active,2023-07-31 19:49:01 +0900,
3BBAJMGH3YF3,-5,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-07-31 15:23:05 +0900,
June2023_TKS_5OFF50 (2023-07-31 04:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-31 13:00:18 +0900,2023-08-08 13:00:18 +0900
6_2023_3OFF50 (2023-07-30 21:38),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-31 06:38:30 +0900,2023-08-04 06:38:30 +0900
June2023_TKS_3OFF30 (2023-07-30 20:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-07-31 05:00:17 +0900,2023-08-08 05:00:17 +0900
6_2023_5OFF100 (2023-07-30 04:13),-5,fixed_amount,Amount Off,order,100,,,,all,1,1,1,Expired,2023-07-30 13:13:33 +0900,2023-08-03 13:13:33 +0900
June2023_TKS_5OFF50 (2023-07-30 04:00),-5,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2023-07-30 13:00:17 +0900,2023-08-07 13:00:17 +0900
34ff6311ae58,-1,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-07-30 05:44:58 +0900,
9db3dcbeebc5,-5,fixed_amount,Amount Off,order,20,,,,all,0,,1,Active,2023-07-30 05:41:13 +0900,
June2023_TKS_3OFF30 (2023-07-29 20:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-07-30 05:00:17 +0900,2023-08-07 05:00:17 +0900
6_2023_10OFF300 (2023-07-29 18:29),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-07-30 03:29:31 +0900,2023-08-03 03:29:31 +0900
6_2023_3OFF50 (2023-07-29 15:57),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-30 00:57:30 +0900,2023-08-03 00:57:30 +0900
6_2023_5OFF100 (2023-07-29 03:02),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-07-29 12:02:27 +0900,2023-08-02 12:02:27 +0900
June2023_TKS_5OFF50 (2023-07-29 03:00),-5,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2023-07-29 12:00:16 +0900,2023-08-06 12:00:16 +0900
June2023_TKS_3OFF30 (2023-07-28 20:00),-3,fixed_amount,Amount Off,order,30,,,,all,1,1,1,Expired,2023-07-29 05:00:17 +0900,2023-08-06 05:00:17 +0900
6_2023_3OFF50 (2023-07-28 13:45),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-28 22:45:29 +0900,2023-08-01 22:45:29 +0900
5ATD4YNKR6ZP,-5,percentage,Amount Off,order,,,,,all,0,1,1,Active,2023-07-28 19:23:49 +0900,
6_2023_10OFF300 (2023-07-28 04:02),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-07-28 13:02:30 +0900,2023-08-01 13:02:30 +0900
JFCAREYOU2,-7,fixed_amount,Amount Off,order,200,,,,all,0,1,,Expired,2023-07-30 00:00:39 +0900,2023-07-30 23:59:59 +0900
6_2023_5OFF100 (2023-07-28 02:50),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-07-28 11:50:27 +0900,2023-08-01 11:50:27 +0900
June2023_TKS_5OFF50 (2023-07-28 02:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-28 11:00:23 +0900,2023-08-05 11:00:23 +0900
June2023_TKS_3OFF30 (2023-07-27 19:02),-3,fixed_amount,Amount Off,order,30,,,,all,2,1,1,Expired,2023-07-28 04:02:44 +0900,2023-08-05 04:02:44 +0900
1ca7674bb42c,-1,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-07-28 01:08:50 +0900,
MG843KWQPZ9F,-60,fixed_amount,Amount Off,order,,,,,all,1,1,1,Active,2023-07-27 18:16:57 +0900,
6_2023_3OFF50 (2023-07-27 03:01),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-27 12:01:30 +0900,2023-07-31 12:01:30 +0900
6_2023_5OFF100 (2023-07-27 01:48),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-07-27 10:48:27 +0900,2023-07-31 10:48:27 +0900
June2023_TKS_5OFF50 (2023-07-27 01:00),-5,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2023-07-27 10:00:39 +0900,2023-08-04 10:00:39 +0900
June2023_TKS_3OFF30 (2023-07-26 19:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-07-27 04:00:49 +0900,2023-08-04 04:00:49 +0900
6_2023_10OFF300 (2023-07-26 07:14),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-07-26 16:14:30 +0900,2023-07-30 16:14:30 +0900
JFTHANKYOU (2023-07-26 03:20),-5,percentage,Amount Off,order,50,,,,all,2,1,1,Expired,2023-07-26 12:20:12 +0900,2023-08-03 12:20:12 +0900
June2023_TKS_5OFF50 (2023-07-26 01:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-26 10:00:30 +0900,2023-08-03 10:00:30 +0900
June2023_TKS_3OFF30 (2023-07-25 19:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-07-26 04:00:19 +0900,2023-08-03 04:00:19 +0900
6_2023_3OFF50 (2023-07-25 11:40),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-25 20:40:25 +0900,2023-07-29 20:40:25 +0900
JPFIGURE2,-3,fixed_amount,Amount Off,order,50,,,,all,44,1,,Active,2023-07-25 19:52:09 +0900,
6_2023_10OFF300 (2023-07-25 07:10),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-07-25 16:10:52 +0900,2023-07-29 16:10:52 +0900
6_2023_5OFF100 (2023-07-25 06:17),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-07-25 15:17:16 +0900,2023-07-29 15:17:16 +0900
June2023_TKS_5OFF50 (2023-07-25 01:00),-5,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2023-07-25 10:00:21 +0900,2023-08-02 10:00:21 +0900
June2023_TKS_3OFF30 (2023-07-24 12:00),-3,fixed_amount,Amount Off,order,30,,,,all,1,1,1,Expired,2023-07-24 21:00:29 +0900,2023-08-01 21:00:29 +0900
6_2023_3OFF50 (2023-07-24 09:32),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-24 18:32:25 +0900,2023-07-28 18:32:25 +0900
6_2023_5OFF100 (2023-07-24 04:18),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-07-24 13:18:16 +0900,2023-07-28 13:18:16 +0900
June2023_TKS_5OFF50 (2023-07-24 01:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-24 10:00:20 +0900,2023-08-01 10:00:20 +0900
6_2023_10OFF300 (2023-07-23 16:24),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-07-24 01:24:31 +0900,2023-07-28 01:24:31 +0900
June2023_TKS_3OFF30 (2023-07-23 11:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-07-23 20:00:35 +0900,2023-07-31 20:00:35 +0900
6_2023_3OFF50 (2023-07-23 05:03),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-23 14:03:29 +0900,2023-07-27 14:03:29 +0900
June2023_TKS_5OFF50 (2023-07-23 01:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-23 10:00:19 +0900,2023-07-31 10:00:19 +0900
6_2023_5OFF100 (2023-07-22 22:52),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-07-23 07:52:27 +0900,2023-07-27 07:52:27 +0900
6_2023_10OFF300 (2023-07-22 13:19),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-07-22 22:19:37 +0900,2023-07-26 22:19:37 +0900
June2023_TKS_3OFF30 (2023-07-22 11:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-07-22 20:00:19 +0900,2023-07-30 20:00:19 +0900
3A285SXNVY0H,-10,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-07-22 13:43:09 +0900,
R0EY5R9JCDXN,-108,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-07-22 12:10:09 +0900,
June2023_TKS_5OFF50 (2023-07-21 20:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-22 05:00:33 +0900,2023-07-30 05:00:33 +0900
6_2023_5OFF100 (2023-07-21 17:28),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-07-22 02:28:27 +0900,2023-07-26 02:28:27 +0900
6_2023_3OFF50 (2023-07-21 15:32),-3,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2023-07-22 00:32:30 +0900,2023-07-26 00:32:30 +0900
6_2023_10OFF300 (2023-07-21 11:51),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-07-21 20:51:37 +0900,2023-07-25 20:51:37 +0900
June2023_TKS_3OFF30 (2023-07-21 09:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-07-21 18:00:16 +0900,2023-07-29 18:00:16 +0900
S2NG7Z7DHP26,-5,percentage,Amount Off,order,,,,,all,0,1,1,Active,2023-07-21 17:30:25 +0900,
153GZFGBWBRP,-6,fixed_amount,Amount Off,order,,,,,all,0,1,1,Active,2023-07-21 15:55:45 +0900,
June2023_TKS_5OFF50 (2023-07-20 20:00),-5,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2023-07-21 05:00:19 +0900,2023-07-29 05:00:19 +0900
e90169cd5e88,-1,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-07-21 01:19:55 +0900,
6_2023_10OFF300 (2023-07-20 11:47),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-07-20 20:47:36 +0900,2023-07-24 20:47:36 +0900
6_2023_5OFF100 (2023-07-20 10:17),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-07-20 19:17:33 +0900,2023-07-24 19:17:33 +0900
June2023_TKS_3OFF30 (2023-07-20 09:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-07-20 18:00:15 +0900,2023-07-28 18:00:15 +0900
6_2023_3OFF50 (2023-07-20 08:42),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-20 17:42:35 +0900,2023-07-24 17:42:35 +0900
JFCAREYOU1,-10,fixed_amount,Amount Off,order,200,,,,all,13,1,,Expired,2023-07-20 14:27:23 +0900,2023-07-22 23:59:27 +0900
June2023_TKS_5OFF50 (2023-07-19 20:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-20 05:00:19 +0900,2023-07-28 05:00:19 +0900
0e11a0701f7d,-1,fixed_amount,Amount Off,order,,,,,all,0,,1,Active,2023-07-19 23:46:36 +0900,
6_2023_10OFF300 (2023-07-19 09:32),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-07-19 18:32:37 +0900,2023-07-23 18:32:37 +0900
June2023_TKS_3OFF30 (2023-07-19 05:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-07-19 14:00:50 +0900,2023-07-27 14:00:50 +0900
6_2023_3OFF50 (2023-07-19 04:32),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-19 13:32:29 +0900,2023-07-23 13:32:29 +0900
6_2023_5OFF100 (2023-07-19 00:08),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-07-19 09:08:39 +0900,2023-07-23 09:08:39 +0900
6_2023_3OFF50 (2023-07-18 04:27),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-18 13:27:36 +0900,2023-07-22 13:27:36 +0900
June2023_TKS_5OFF50 (2023-07-18 04:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-18 13:00:17 +0900,2023-07-26 13:00:17 +0900
June2023_TKS_3OFF30 (2023-07-18 04:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-07-18 13:00:17 +0900,2023-07-26 13:00:17 +0900
6_2023_5OFF100 (2023-07-17 22:36),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-07-18 07:36:33 +0900,2023-07-22 07:36:33 +0900
6_2023_10OFF300 (2023-07-17 18:59),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-07-18 03:59:31 +0900,2023-07-22 03:59:31 +0900
June2023_TKS_5OFF50 (2023-07-17 04:00),-5,fixed_amount,Amount Off,order,50,,,,all,1,1,1,Expired,2023-07-17 13:00:17 +0900,2023-07-25 13:00:17 +0900
June2023_TKS_3OFF30 (2023-07-17 04:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-07-17 13:00:16 +0900,2023-07-25 13:00:16 +0900
5cddf7afca8f,-50,fixed_amount,Amount Off,order,,,,,all,1,,1,Active,2023-07-17 11:28:55 +0900,
6_2023_3OFF50 (2023-07-16 23:06),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-17 08:06:30 +0900,2023-07-21 08:06:30 +0900
6_2023_5OFF100 (2023-07-16 07:24),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-07-16 16:24:00 +0900,2023-07-20 16:24:00 +0900
6_2023_10OFF300 (2023-07-16 07:24),-10,fixed_amount,Amount Off,order,300,,,,all,0,1,1,Expired,2023-07-16 16:24:00 +0900,2023-07-20 16:24:00 +0900
June2023_TKS_5OFF50 (2023-07-16 04:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-16 13:00:16 +0900,2023-07-24 13:00:16 +0900
June2023_TKS_3OFF30 (2023-07-16 03:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-07-16 12:00:16 +0900,2023-07-24 12:00:16 +0900
6_2023_3OFF50 (2023-07-15 20:55),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-16 05:55:30 +0900,2023-07-20 05:55:30 +0900
6_2023_5OFF100 (2023-07-15 04:03),-5,fixed_amount,Amount Off,order,100,,,,all,0,1,1,Expired,2023-07-15 13:03:33 +0900,2023-07-19 13:03:33 +0900
June2023_TKS_5OFF50 (2023-07-15 03:00),-5,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-15 12:00:17 +0900,2023-07-23 12:00:17 +0900
June2023_TKS_3OFF30 (2023-07-15 02:00),-3,fixed_amount,Amount Off,order,30,,,,all,0,1,1,Expired,2023-07-15 11:00:23 +0900,2023-07-23 11:00:23 +0900
6_2023_3OFF50 (2023-07-14 05:23),-3,fixed_amount,Amount Off,order,50,,,,all,0,1,1,Expired,2023-07-14 14:23:06 +0900,2023-07-18 14:23:06 +0900
